composer,filename,npy_path,time_steps,file_kb
mozart,Fantasia_in_C_K475.mid,processed\cnn\mozart\Fantasia_in_C_K475.npy,2912,250.4
mozart,Fantasia_in_D_K397.mid,processed\cnn\mozart\Fantasia_in_D_K397.npy,1288,110.8
mozart,K02_Minuet_in_F.mid,processed\cnn\mozart\K02_Minuet_in_F.npy,224,19.4
mozart,K03_Allegro_in_Bb.mid,processed\cnn\mozart\K03_Allegro_in_Bb.npy,241,20.8
mozart,K04_Minuet_in_F.mid,processed\cnn\mozart\K04_Minuet_in_F.npy,330,28.5
mozart,K05_Minuet_for_Harpsichord.mid,processed\cnn\mozart\K05_Minuet_for_Harpsichord.npy,253,21.9
mozart,K117_Offertorio_Jubilate_Deo.mid,processed\cnn\mozart\K117_Offertorio_Jubilate_Deo.npy,1011,87.0
mozart,K136_Divertimento_1mov.mid,processed\cnn\mozart\K136_Divertimento_1mov.npy,1061,91.3
mozart,K136_Divertimento_2mov.mid,processed\cnn\mozart\K136_Divertimento_2mov.npy,1069,92.0
mozart,K136_Divertimento_3mov.mid,processed\cnn\mozart\K136_Divertimento_3mov.npy,676,58.2
mozart,K191_Bassoon_Concerto_1mov.mid,processed\cnn\mozart\K191_Bassoon_Concerto_1mov.npy,1694,145.7
mozart,K191_Bassoon_Concerto_2mov.mid,processed\cnn\mozart\K191_Bassoon_Concerto_2mov.npy,1319,113.5
mozart,K191_Bassoon_Concerto_3mov.mid,processed\cnn\mozart\K191_Bassoon_Concerto_3mov.npy,1072,92.2
mozart,K299_Flute_Harp_Concerto_1mov.mid,processed\cnn\mozart\K299_Flute_Harp_Concerto_1mov.npy,2218,190.7
mozart,K299_Flute_Harp_Concerto_2mov.mid,processed\cnn\mozart\K299_Flute_Harp_Concerto_2mov.npy,1809,155.6
mozart,K299_Flute_Harp_Concerto_3mov.mid,processed\cnn\mozart\K299_Flute_Harp_Concerto_3mov.npy,2505,215.4
mozart,K314_Flute_Concerto_n2_1mov.mid,processed\cnn\mozart\K314_Flute_Concerto_n2_1mov.npy,1879,161.6
mozart,K314_Flute_Concerto_n2_2mov.mid,processed\cnn\mozart\K314_Flute_Concerto_n2_2mov.npy,1686,145.0
mozart,K314_Flute_Concerto_n2_3mov.mid,processed\cnn\mozart\K314_Flute_Concerto_n2_3mov.npy,1340,115.3
mozart,K317_Coronation_Mass_1mov.mid,processed\cnn\mozart\K317_Coronation_Mass_1mov.npy,490,42.2
mozart,K317_Coronation_Mass_2mov.mid,processed\cnn\mozart\K317_Coronation_Mass_2mov.npy,1340,115.3
mozart,K317_Coronation_Mass_3mov.mid,processed\cnn\mozart\K317_Coronation_Mass_3mov.npy,1691,145.4
mozart,K317_Coronation_Mass_4mov.mid,processed\cnn\mozart\K317_Coronation_Mass_4mov.npy,375,32.4
mozart,K317_Coronation_Mass_5mov.mid,processed\cnn\mozart\K317_Coronation_Mass_5mov.npy,556,47.9
mozart,K317_Coronation_Mass_6mov.mid,processed\cnn\mozart\K317_Coronation_Mass_6mov.npy,979,84.3
mozart,K335_Laudate_Dominus.mid,processed\cnn\mozart\K335_Laudate_Dominus.npy,819,70.5
mozart,K339_Vesperae_solemnes_de_confessore_Vespers_1mov_Dixit_Dominus.mid,processed\cnn\mozart\K339_Vesperae_solemnes_de_confessore_Vespers_1mov_Dixit_Dominus.npy,734,63.2
mozart,K354_Piano_Variations_Je_Suis_Lindor.mid,processed\cnn\mozart\K354_Piano_Variations_Je_Suis_Lindor.npy,3586,308.3
mozart,K361_Serenade_n10_3mov.mid,processed\cnn\mozart\K361_Serenade_n10_3mov.npy,1351,116.2
mozart,K393_Solfeggi_n1.mid,processed\cnn\mozart\K393_Solfeggi_n1.npy,799,68.8
mozart,K393_Solfeggi_n2.mid,processed\cnn\mozart\K393_Solfeggi_n2.npy,537,46.3
mozart,K393_Solfeggi_n3.mid,processed\cnn\mozart\K393_Solfeggi_n3.npy,728,62.7
mozart,K393_Solfeggi_n4.mid,processed\cnn\mozart\K393_Solfeggi_n4.npy,327,28.2
mozart,K393_Solfeggi_n5.mid,processed\cnn\mozart\K393_Solfeggi_n5.npy,830,71.5
mozart,K398_Piano_Variations_Salve_Tu_Domine.mid,processed\cnn\mozart\K398_Piano_Variations_Salve_Tu_Domine.npy,1667,143.4
mozart,K401_Fuga_in_G_minor.mid,processed\cnn\mozart\K401_Fuga_in_G_minor.npy,840,72.3
mozart,K427_Great_Mass_1mov.mid,processed\cnn\mozart\K427_Great_Mass_1mov.npy,1552,133.5
mozart,K492_Overture_Le_Nozze_di_Figaro.mid,processed\cnn\mozart\K492_Overture_Le_Nozze_di_Figaro.npy,1214,104.5
mozart,K495_Horn_Concerto_n4_1mov.mid,processed\cnn\mozart\K495_Horn_Concerto_n4_1mov.npy,1608,138.3
mozart,K495_Horn_Concerto_n4_2mov.mid,processed\cnn\mozart\K495_Horn_Concerto_n4_2mov.npy,974,83.8
mozart,K495_Horn_Concerto_n4_3mov.mid,processed\cnn\mozart\K495_Horn_Concerto_n4_3mov.npy,765,65.9
mozart,K501_Andante_with_5_Variations_for_Piano_Duet.mid,processed\cnn\mozart\K501_Andante_with_5_Variations_for_Piano_Duet.npy,1578,135.7
mozart,K525_Serenade_1mov_Eine_Kleine_Natchmusik.mid,processed\cnn\mozart\K525_Serenade_1mov_Eine_Kleine_Natchmusik.npy,1372,118.0
mozart,K525_Serenade_2mov_Eine_Kleine_Natchmusik.mid,processed\cnn\mozart\K525_Serenade_2mov_Eine_Kleine_Natchmusik.npy,1391,119.7
mozart,K525_Serenade_3mov_Eine_Kleine_Natchmusik.mid,processed\cnn\mozart\K525_Serenade_3mov_Eine_Kleine_Natchmusik.npy,532,45.8
mozart,K525_Serenade_4mov_Eine_Kleine_Natchmusik.mid,processed\cnn\mozart\K525_Serenade_4mov_Eine_Kleine_Natchmusik.npy,948,81.6
mozart,K527_Overture_Don_Giovanni.mid,processed\cnn\mozart\K527_Overture_Don_Giovanni.npy,1463,125.9
mozart,K546_Adagio__Fugue_for_Strings.mid,processed\cnn\mozart\K546_Adagio__Fugue_for_Strings.npy,2025,174.1
mozart,K573_9_Variations_for_Piano_Uber_Duport.mid,processed\cnn\mozart\K573_9_Variations_for_Piano_Uber_Duport.npy,3239,278.5
mozart,K594_Adagio__Allegro_for_Mechanical_Organ.mid,processed\cnn\mozart\K594_Adagio__Allegro_for_Mechanical_Organ.npy,2379,204.6
mozart,K608_Fantasia_for_Mechanical_Organ.mid,processed\cnn\mozart\K608_Fantasia_for_Mechanical_Organ.npy,2138,183.9
mozart,K617_Adagio.mid,processed\cnn\mozart\K617_Adagio.npy,768,66.1
mozart,K618_Ave_Verum_Corpus.mid,processed\cnn\mozart\K618_Ave_Verum_Corpus.npy,659,56.8
mozart,K620_Overture_The_Magic_Flute.mid,processed\cnn\mozart\K620_Overture_The_Magic_Flute.npy,557,48.0
mozart,K622_Clarinet_Concerto_1mov.mid,processed\cnn\mozart\K622_Clarinet_Concerto_1mov.npy,2888,248.3
mozart,K622_Clarinet_Concerto_2mov.mid,processed\cnn\mozart\K622_Clarinet_Concerto_2mov.npy,1422,122.3
mozart,K622_Clarinet_Concerto_3mov.mid,processed\cnn\mozart\K622_Clarinet_Concerto_3mov.npy,2121,182.4
mozart,K626_Requiem_01_Introitus__Kyrie.mid,processed\cnn\mozart\K626_Requiem_01_Introitus__Kyrie.npy,1412,121.5
mozart,K626_Requiem_02_rextremendae.mid,processed\cnn\mozart\K626_Requiem_02_rextremendae.npy,417,36.0
mozart,K626_Requiem_03_tuba_mirum.mid,processed\cnn\mozart\K626_Requiem_03_tuba_mirum.npy,920,79.2
mozart,K626_Requiem_04_Dies_Irae.mid,processed\cnn\mozart\K626_Requiem_04_Dies_Irae.npy,444,38.3
mozart,K626_Requiem_05_Recordare.mid,processed\cnn\mozart\K626_Requiem_05_Recordare.npy,1436,123.5
mozart,K626_Requiem_06_confutatis.mid,processed\cnn\mozart\K626_Requiem_06_confutatis.npy,594,51.2
mozart,K626_Requiem_07_Lacrimosa.mid,processed\cnn\mozart\K626_Requiem_07_Lacrimosa.npy,664,57.2
mozart,K626_Requiem_08_offertorio_domine_jesu.mid,processed\cnn\mozart\K626_Requiem_08_offertorio_domine_jesu.npy,998,85.9
mozart,K626_Requiem_09_hostias.mid,processed\cnn\mozart\K626_Requiem_09_hostias.npy,1050,90.4
mozart,K626_Requiem_10_Sanctus.mid,processed\cnn\mozart\K626_Requiem_10_Sanctus.npy,355,30.6
mozart,K626_Requiem_11_Benedictus.mid,processed\cnn\mozart\K626_Requiem_11_Benedictus.npy,1151,99.0
mozart,K626_Requiem_12_agnus_dei.mid,processed\cnn\mozart\K626_Requiem_12_agnus_dei.npy,1641,141.1
mozart,K626_Requiem_kyrie.mid,processed\cnn\mozart\K626_Requiem_kyrie.npy,575,49.5
mozart,Piano_Concerto_n12_K414_1mov.mid,processed\cnn\mozart\Piano_Concerto_n12_K414_1mov.npy,2542,218.6
mozart,Piano_Concerto_n12_K414_3mov.mid,processed\cnn\mozart\Piano_Concerto_n12_K414_3mov.npy,1598,137.5
mozart,Piano_Concerto_n14_K449_1mov.mid,processed\cnn\mozart\Piano_Concerto_n14_K449_1mov.npy,1817,156.3
mozart,Piano_Concerto_n14_K449_2mov.mid,processed\cnn\mozart\Piano_Concerto_n14_K449_2mov.npy,1565,134.6
mozart,Piano_Concerto_n14_K449_3mov.mid,processed\cnn\mozart\Piano_Concerto_n14_K449_3mov.npy,1406,121.0
mozart,Piano_Concerto_n16_K451_1mov.mid,processed\cnn\mozart\Piano_Concerto_n16_K451_1mov.npy,2404,206.7
mozart,Piano_Concerto_n16_K451_3mov.mid,processed\cnn\mozart\Piano_Concerto_n16_K451_3mov.npy,1460,125.6
mozart,Piano_Concerto_n17_K453_3mov.mid,processed\cnn\mozart\Piano_Concerto_n17_K453_3mov.npy,2131,183.3
mozart,Piano_Concerto_n18_K456_1mov_Paradis.mid,processed\cnn\mozart\Piano_Concerto_n18_K456_1mov_Paradis.npy,2949,253.6
mozart,Piano_Concerto_n18_K456_2mov_Paradis.mid,processed\cnn\mozart\Piano_Concerto_n18_K456_2mov_Paradis.npy,2059,177.1
mozart,Piano_Concerto_n18_K456_3mov_Paradis.mid,processed\cnn\mozart\Piano_Concerto_n18_K456_3mov_Paradis.npy,1701,146.3
mozart,Piano_Concerto_n20_K466_1mov.mid,processed\cnn\mozart\Piano_Concerto_n20_K466_1mov.npy,3485,299.6
mozart,Piano_Concerto_n20_K466_2mov.mid,processed\cnn\mozart\Piano_Concerto_n20_K466_2mov.npy,2243,192.9
mozart,Piano_Concerto_n20_K466_3mov.mid,processed\cnn\mozart\Piano_Concerto_n20_K466_3mov.npy,1911,164.4
mozart,Piano_Concerto_n21_K467_1mov_Elvira_Madigan.mid,processed\cnn\mozart\Piano_Concerto_n21_K467_1mov_Elvira_Madigan.npy,3545,304.8
mozart,Piano_Concerto_n21_K467_2mov_Elvira_Madigan.mid,processed\cnn\mozart\Piano_Concerto_n21_K467_2mov_Elvira_Madigan.npy,1684,144.8
mozart,Piano_Concerto_n21_K467_3mov_Elvira_Madigan.mid,processed\cnn\mozart\Piano_Concerto_n21_K467_3mov_Elvira_Madigan.npy,1618,139.2
mozart,Piano_Concerto_n23_K488_1mov.mid,processed\cnn\mozart\Piano_Concerto_n23_K488_1mov.npy,2742,235.8
mozart,Piano_Concerto_n23_K488_2mov.mid,processed\cnn\mozart\Piano_Concerto_n23_K488_2mov.npy,1783,153.4
mozart,Piano_Concerto_n23_K488_3mov.mid,processed\cnn\mozart\Piano_Concerto_n23_K488_3mov.npy,2016,173.4
mozart,Piano_Concerto_n24_K491_1mov.mid,processed\cnn\mozart\Piano_Concerto_n24_K491_1mov.npy,3405,292.7
mozart,Piano_Concerto_n24_K491_2mov.mid,processed\cnn\mozart\Piano_Concerto_n24_K491_2mov.npy,1450,124.7
mozart,Piano_Concerto_n24_K491_3mov.mid,processed\cnn\mozart\Piano_Concerto_n24_K491_3mov.npy,2010,172.9
mozart,Piano_Concerto_n25_K503_1mov.mid,processed\cnn\mozart\Piano_Concerto_n25_K503_1mov.npy,3705,318.5
mozart,Piano_Concerto_n25_K503_2mov.mid,processed\cnn\mozart\Piano_Concerto_n25_K503_2mov.npy,1363,117.3
mozart,Piano_Concerto_n25_K503_3mov.mid,processed\cnn\mozart\Piano_Concerto_n25_K503_3mov.npy,2081,179.0
mozart,Piano_Concerto_n26_K537_1mov_Coronation.mid,processed\cnn\mozart\Piano_Concerto_n26_K537_1mov_Coronation.npy,3711,319.0
mozart,Piano_Concerto_n26_K537_2mov_Coronation.mid,processed\cnn\mozart\Piano_Concerto_n26_K537_2mov_Coronation.npy,1560,134.2
mozart,Piano_Concerto_n26_K537_3mov_Coronation.mid,processed\cnn\mozart\Piano_Concerto_n26_K537_3mov_Coronation.npy,2585,222.3
mozart,Piano_Concerto_n6_K238_1mov.mid,processed\cnn\mozart\Piano_Concerto_n6_K238_1mov.npy,1621,139.4
mozart,Piano_Concerto_n6_K238_3mov.mid,processed\cnn\mozart\Piano_Concerto_n6_K238_3mov.npy,2546,218.9
mozart,Piano_Concerto_n7_for_3_Pianos_K242_1mov_Lodron.mid,processed\cnn\mozart\Piano_Concerto_n7_for_3_Pianos_K242_1mov_Lodron.npy,2209,190.0
mozart,Piano_Concerto_n7_for_3_Pianos_K242_2mov_Lodron.mid,processed\cnn\mozart\Piano_Concerto_n7_for_3_Pianos_K242_2mov_Lodron.npy,2003,172.3
mozart,Piano_Concerto_n7_for_3_Pianos_K242_3mov_Lodron.mid,processed\cnn\mozart\Piano_Concerto_n7_for_3_Pianos_K242_3mov_Lodron.npy,1349,116.1
mozart,Piano_Concerto_n8_K246_1mov.mid,processed\cnn\mozart\Piano_Concerto_n8_K246_1mov.npy,1692,145.5
mozart,Piano_Concerto_n8_K246_3mov.mid,processed\cnn\mozart\Piano_Concerto_n8_K246_3mov.npy,1779,153.0
mozart,K19d_Piano_Sonata_Duet.mid,processed\cnn\mozart\K19d_Piano_Sonata_Duet.npy,2552,219.4
mozart,K279_Piano_sonata_n01_1mov.mid,processed\cnn\mozart\K279_Piano_sonata_n01_1mov.npy,1101,94.7
mozart,K279_Piano_sonata_n01_2mov.mid,processed\cnn\mozart\K279_Piano_sonata_n01_2mov.npy,916,78.8
mozart,K279_Piano_sonata_n01_3mov.mid,processed\cnn\mozart\K279_Piano_sonata_n01_3mov.npy,812,69.9
mozart,K280_Piano_sonata_n02_1mov.mid,processed\cnn\mozart\K280_Piano_sonata_n02_1mov.npy,991,85.3
mozart,K280_Piano_sonata_n02_2mov.mid,processed\cnn\mozart\K280_Piano_sonata_n02_2mov.npy,957,82.4
mozart,K280_Piano_sonata_n02_3mov.mid,processed\cnn\mozart\K280_Piano_sonata_n02_3mov.npy,1141,98.2
mozart,K281_Piano_Sonata_n03_1mov.mid,processed\cnn\mozart\K281_Piano_Sonata_n03_1mov.npy,1549,133.2
mozart,K281_Piano_Sonata_n03_2mov.mid,processed\cnn\mozart\K281_Piano_Sonata_n03_2mov.npy,1925,165.6
mozart,K282_Piano_Sonata_n04.mid,processed\cnn\mozart\K282_Piano_Sonata_n04.npy,2553,219.5
mozart,K284_Piano_Sonata_n06.mid,processed\cnn\mozart\K284_Piano_Sonata_n06.npy,5014,431.0
mozart,K309_Piano_Sonata_n10_1mov.mid,processed\cnn\mozart\K309_Piano_Sonata_n10_1mov.npy,2193,188.6
mozart,K309_Piano_Sonata_n10_2mov.mid,processed\cnn\mozart\K309_Piano_Sonata_n10_2mov.npy,1148,98.8
mozart,K309_Piano_Sonata_n10_3mov.mid,processed\cnn\mozart\K309_Piano_Sonata_n10_3mov.npy,1414,121.6
mozart,K330_Piano_Sonata_n10_1mov.mid,processed\cnn\mozart\K330_Piano_Sonata_n10_1mov.npy,2146,184.5
mozart,K330_Piano_Sonata_n10_2mov.mid,processed\cnn\mozart\K330_Piano_Sonata_n10_2mov.npy,1572,135.2
mozart,K330_Piano_Sonata_n10_3mov.mid,processed\cnn\mozart\K330_Piano_Sonata_n10_3mov.npy,2003,172.3
mozart,K331_Piano_Sonata_n11.mid,processed\cnn\mozart\K331_Piano_Sonata_n11.npy,4357,374.6
mozart,K331_Piano_sonata_n11_3mov.mid,processed\cnn\mozart\K331_Piano_sonata_n11_3mov.npy,851,73.3
mozart,K332_Piano_Sonata_n12_1mov.mid,processed\cnn\mozart\K332_Piano_Sonata_n12_1mov.npy,2735,235.2
mozart,K332_Piano_Sonata_n12_2mov.mid,processed\cnn\mozart\K332_Piano_Sonata_n12_2mov.npy,1061,91.3
mozart,K332_Piano_Sonata_n12_3mov.mid,processed\cnn\mozart\K332_Piano_Sonata_n12_3mov.npy,2817,242.2
mozart,K333_Piano_Sonata_n13.mid,processed\cnn\mozart\K333_Piano_Sonata_n13.npy,4709,404.8
mozart,K333_Piano_Sonata_n13_1mov.mid,processed\cnn\mozart\K333_Piano_Sonata_n13_1mov.npy,2766,237.8
mozart,K333_Piano_Sonata_n13_2mov.mid,processed\cnn\mozart\K333_Piano_Sonata_n13_2mov.npy,2088,179.6
mozart,K333_Piano_Sonata_n13_3mov.mid,processed\cnn\mozart\K333_Piano_Sonata_n13_3mov.npy,1389,119.5
mozart,K357_Piano_Sonata_4_Hands.mid,processed\cnn\mozart\K357_Piano_Sonata_4_Hands.npy,2993,257.3
mozart,K358_Piano_Sonata_4_Hands.mid,processed\cnn\mozart\K358_Piano_Sonata_4_Hands.npy,2668,229.4
mozart,K381_Piano_Sonata_4_Hands.mid,processed\cnn\mozart\K381_Piano_Sonata_4_Hands.npy,2485,213.7
mozart,K457_Piano_Sonata_n14.mid,processed\cnn\mozart\K457_Piano_Sonata_n14.npy,3644,313.3
mozart,K497_Piano_Sonata_4_Hands.mid,processed\cnn\mozart\K497_Piano_Sonata_4_Hands.npy,5912,508.2
mozart,K521_Piano_Sonata_4_Hands.mid,processed\cnn\mozart\K521_Piano_Sonata_4_Hands.npy,5323,457.6
mozart,K545_Piano_Sonata.mid,processed\cnn\mozart\K545_Piano_Sonata.npy,2754,236.8
mozart,K570_Piano_Sonata_1mov.mid,processed\cnn\mozart\K570_Piano_Sonata_1mov.npy,1157,99.6
mozart,K570_Piano_Sonata_2mov.mid,processed\cnn\mozart\K570_Piano_Sonata_2mov.npy,1149,98.9
mozart,K570_Piano_Sonata_3mov.mid,processed\cnn\mozart\K570_Piano_Sonata_3mov.npy,1064,91.6
mozart,K576_Piano_Sonata_n19.mid,processed\cnn\mozart\K576_Piano_Sonata_n19.npy,3052,262.4
mozart,Piano_Sonata_n01_K279.mid,processed\cnn\mozart\Piano_Sonata_n01_K279.npy,2753,236.7
mozart,Piano_Sonata_n02_K280.mid,processed\cnn\mozart\Piano_Sonata_n02_K280.npy,3301,283.8
mozart,Piano_Sonata_n03_K281.mid,processed\cnn\mozart\Piano_Sonata_n03_K281.npy,2565,220.6
mozart,Piano_Sonata_n04_K282.mid,processed\cnn\mozart\Piano_Sonata_n04_K282.npy,2165,186.2
mozart,Piano_Sonata_n05_K283.mid,processed\cnn\mozart\Piano_Sonata_n05_K283.npy,2492,214.3
mozart,Piano_Sonata_n06_K284.mid,processed\cnn\mozart\Piano_Sonata_n06_K284.npy,5230,449.6
mozart,Piano_Sonata_n07_K309.mid,processed\cnn\mozart\Piano_Sonata_n07_K309.npy,3663,314.9
mozart,Piano_Sonata_n08_K311.mid,processed\cnn\mozart\Piano_Sonata_n08_K311.npy,3479,299.1
mozart,Piano_Sonata_n09_K310.mid,processed\cnn\mozart\Piano_Sonata_n09_K310.npy,3397,292.1
mozart,Piano_Sonata_n10_K330.mid,processed\cnn\mozart\Piano_Sonata_n10_K330.npy,3339,287.1
mozart,Piano_Sonata_n11_K331.mid,processed\cnn\mozart\Piano_Sonata_n11_K331.npy,4344,373.4
mozart,Piano_Sonata_n12_K332.mid,processed\cnn\mozart\Piano_Sonata_n12_K332.npy,3710,319.0
mozart,Piano_Sonata_n13_K333.mid,processed\cnn\mozart\Piano_Sonata_n13_K333.npy,4124,354.5
mozart,Piano_Sonata_n14_K457.mid,processed\cnn\mozart\Piano_Sonata_n14_K457.npy,4014,345.1
mozart,Piano_Sonata_n15_K593-494.mid,processed\cnn\mozart\Piano_Sonata_n15_K593-494.npy,4002,344.0
mozart,Piano_Sonata_n16_K545.mid,processed\cnn\mozart\Piano_Sonata_n16_K545.npy,1716,147.6
mozart,Piano_Sonata_n17_K547a.mid,processed\cnn\mozart\Piano_Sonata_n17_K547a.npy,1346,115.8
mozart,Piano_Sonata_n18_K570.mid,processed\cnn\mozart\Piano_Sonata_n18_K570.npy,4078,350.6
mozart,Piano_Sonata_n19_K576.mid,processed\cnn\mozart\Piano_Sonata_n19_K576.npy,2961,254.6
mozart,Rondo_in_C.mid,processed\cnn\mozart\Rondo_in_C.npy,1311,112.8
mozart,Rondo.mid,processed\cnn\mozart\Rondo.npy,1778,152.9
mozart,Sonatina_n21_3mov.mid,processed\cnn\mozart\Sonatina_n21_3mov.npy,528,45.5
mozart,Sonatina_n22_4mov.mid,processed\cnn\mozart\Sonatina_n22_4mov.npy,601,51.8
mozart,Sonatina_n3_1mov.mid,processed\cnn\mozart\Sonatina_n3_1mov.npy,571,49.2
mozart,Sonatina_n3_2mov.mid,processed\cnn\mozart\Sonatina_n3_2mov.npy,902,77.6
mozart,Sonatina_n3_3mov.mid,processed\cnn\mozart\Sonatina_n3_3mov.npy,585,50.4
mozart,Symphony_n22_K162_1mov.mid,processed\cnn\mozart\Symphony_n22_K162_1mov.npy,871,75.0
mozart,Symphony_n22_K162_3mov.mid,processed\cnn\mozart\Symphony_n22_K162_3mov.npy,332,28.7
mozart,Symphony_n25_K183_1mov.mid,processed\cnn\mozart\Symphony_n25_K183_1mov.npy,1910,164.3
mozart,Symphony_n25_K183_2mov.mid,processed\cnn\mozart\Symphony_n25_K183_2mov.npy,1188,102.2
mozart,Symphony_n25_K183_3mov.mid,processed\cnn\mozart\Symphony_n25_K183_3mov.npy,881,75.8
mozart,Symphony_n25_K183_4mov.mid,processed\cnn\mozart\Symphony_n25_K183_4mov.npy,1326,114.1
mozart,Symphony_n28_K200_1mov.mid,processed\cnn\mozart\Symphony_n28_K200_1mov.npy,1197,103.0
mozart,Symphony_n28_K200_2mov.mid,processed\cnn\mozart\Symphony_n28_K200_2mov.npy,1213,104.4
mozart,Symphony_n28_K200_3mov.mid,processed\cnn\mozart\Symphony_n28_K200_3mov.npy,928,79.9
mozart,Symphony_n28_K200_4mov.mid,processed\cnn\mozart\Symphony_n28_K200_4mov.npy,1000,86.1
mozart,Symphony_n29_K201_1mov.mid,processed\cnn\mozart\Symphony_n29_K201_1mov.npy,1729,148.7
mozart,Symphony_n29_K201_2mov.mid,processed\cnn\mozart\Symphony_n29_K201_2mov.npy,1763,151.6
mozart,Symphony_n29_K201_4mov.mid,processed\cnn\mozart\Symphony_n29_K201_4mov.npy,1129,97.1
mozart,Symphony_n30_K202_1mov.mid,processed\cnn\mozart\Symphony_n30_K202_1mov.npy,1391,119.7
mozart,Symphony_n30_K202_2mov.mid,processed\cnn\mozart\Symphony_n30_K202_2mov.npy,955,82.2
mozart,Symphony_n30_K202_3mov.mid,processed\cnn\mozart\Symphony_n30_K202_3mov.npy,1020,87.8
mozart,Symphony_n30_K202_4mov.mid,processed\cnn\mozart\Symphony_n30_K202_4mov.npy,835,71.9
mozart,Symphony_n31_K297_1mov_Paris.mid,processed\cnn\mozart\Symphony_n31_K297_1mov_Paris.npy,1669,143.6
mozart,Symphony_n31_K297_2mov_Paris.mid,processed\cnn\mozart\Symphony_n31_K297_2mov_Paris.npy,1415,121.7
mozart,Symphony_n31_K297_3mov_Paris.mid,processed\cnn\mozart\Symphony_n31_K297_3mov_Paris.npy,882,75.9
mozart,Symphony_n33_K319_1mov.mid,processed\cnn\mozart\Symphony_n33_K319_1mov.npy,1613,138.7
mozart,Symphony_n33_K319_2mov.mid,processed\cnn\mozart\Symphony_n33_K319_2mov.npy,1208,103.9
mozart,Symphony_n33_K319_3mov.mid,processed\cnn\mozart\Symphony_n33_K319_3mov.npy,723,62.3
mozart,Symphony_n33_K319_4mov.mid,processed\cnn\mozart\Symphony_n33_K319_4mov.npy,1537,132.2
mozart,Symphony_n34_K338_1mov.mid,processed\cnn\mozart\Symphony_n34_K338_1mov.npy,1704,146.6
mozart,Symphony_n34_K338_2mov.mid,processed\cnn\mozart\Symphony_n34_K338_2mov.npy,1736,149.3
mozart,Symphony_n34_K338_3mov.mid,processed\cnn\mozart\Symphony_n34_K338_3mov.npy,1265,108.8
mozart,Symphony_n35_K385_1mov_Haffner.mid,processed\cnn\mozart\Symphony_n35_K385_1mov_Haffner.npy,1421,122.2
mozart,Symphony_n35_K385_2mov_Haffner.mid,processed\cnn\mozart\Symphony_n35_K385_2mov_Haffner.npy,1974,169.8
mozart,Symphony_n35_K385_3mov_Haffner.mid,processed\cnn\mozart\Symphony_n35_K385_3mov_Haffner.npy,872,75.1
mozart,Symphony_n35_K385_4mov_Haffner.mid,processed\cnn\mozart\Symphony_n35_K385_4mov_Haffner.npy,837,72.1
mozart,Symphony_n36_K425_1mov_Linz.mid,processed\cnn\mozart\Symphony_n36_K425_1mov_Linz.npy,2426,208.6
mozart,Symphony_n36_K425_2mov_Linz.mid,processed\cnn\mozart\Symphony_n36_K425_2mov_Linz.npy,1793,154.2
mozart,Symphony_n36_K425_3mov_Linz.mid,processed\cnn\mozart\Symphony_n36_K425_3mov_Linz.npy,816,70.2
mozart,Symphony_n36_K425_4mov_Linz.mid,processed\cnn\mozart\Symphony_n36_K425_4mov_Linz.npy,1755,150.9
mozart,Symphony_n37_K444_1mov.mid,processed\cnn\mozart\Symphony_n37_K444_1mov.npy,401,34.6
mozart,Symphony_n38_K504_1mov_Prague.mid,processed\cnn\mozart\Symphony_n38_K504_1mov_Prague.npy,2842,244.4
mozart,Symphony_n38_K504_2mov_Prague.mid,processed\cnn\mozart\Symphony_n38_K504_2mov_Prague.npy,2491,214.2
mozart,Symphony_n38_K504_3mov_Prague.mid,processed\cnn\mozart\Symphony_n38_K504_3mov_Prague.npy,893,76.9
mozart,Symphony_n39_K543_1mov.mid,processed\cnn\mozart\Symphony_n39_K543_1mov.npy,2583,222.1
mozart,Symphony_n39_K543_2mov.mid,processed\cnn\mozart\Symphony_n39_K543_2mov.npy,1925,165.6
mozart,Symphony_n39_K543_3mov.mid,processed\cnn\mozart\Symphony_n39_K543_3mov.npy,980,84.3
mozart,Symphony_n39_K543_4mov.mid,processed\cnn\mozart\Symphony_n39_K543_4mov.npy,1353,116.4
mozart,Symphony_n4_K019_1mov.mid,processed\cnn\mozart\Symphony_n4_K019_1mov.npy,1068,91.9
mozart,Symphony_n4_K19_3mov.mid,processed\cnn\mozart\Symphony_n4_K19_3mov.npy,442,38.1
mozart,Symphony_n40_K550_1mov.mid,processed\cnn\mozart\Symphony_n40_K550_1mov.npy,1850,159.1
mozart,Symphony_n40_K550_2mov.mid,processed\cnn\mozart\Symphony_n40_K550_2mov.npy,1922,165.3
mozart,Symphony_n40_K550_3mov.mid,processed\cnn\mozart\Symphony_n40_K550_3mov.npy,1148,98.8
mozart,Symphony_n40_K550_4mov.mid,processed\cnn\mozart\Symphony_n40_K550_4mov.npy,1541,132.6
mozart,Symphony_n41_K551_1mov_Jupiter.mid,processed\cnn\mozart\Symphony_n41_K551_1mov_Jupiter.npy,2792,240.1
mozart,Symphony_n41_K551_2mov_Jupiter.mid,processed\cnn\mozart\Symphony_n41_K551_2mov_Jupiter.npy,1846,158.8
mozart,Symphony_n41_K551_3mov_Jupiter.mid,processed\cnn\mozart\Symphony_n41_K551_3mov_Jupiter.npy,608,52.4
