composer,filename,source_filename,shift,is_augmented
beethoven,Bagatella_op33_n4_shiftp1.mid,Bagatella_op33_n4.mid,1,True
mozart,Symphony_n29_K201_1mov_shiftm1.mid,Symphony_n29_K201_1mov.mid,-1,True
mozart,Symphony_n29_K201_1mov_shiftp1.mid,Symphony_n29_K201_1mov.mid,1,True
mozart,K354_Piano_Variations_Je_Suis_Lindor_shiftm1.mid,K354_Piano_Variations_Je_Suis_Lindor.mid,-1,True
mozart,K354_Piano_Variations_Je_Suis_Lindor_shiftp1.mid,K354_Piano_Variations_Je_Suis_Lindor.mid,1,True
beethoven,Piano_Concerto_n4_op58_2mov_shiftm1.mid,Piano_Concerto_n4_op58_2mov.mid,-1,True
beethoven,Piano_Concerto_n4_op58_2mov_shiftp1.mid,Piano_Concerto_n4_op58_2mov.mid,1,True
beethoven,Bagatella_op33_n3_shiftm1.mid,Bagatella_op33_n3.mid,-1,True
beethoven,Bagatella_op33_n3_shiftp1.mid,Bagatella_op33_n3.mid,1,True
beethoven,Piano_Sonata_n14_op27_2mov_Moonlight_shiftm1.mid,Piano_Sonata_n14_op27_2mov_Moonlight.mid,-1,True
beethoven,Piano_Sonata_n14_op27_2mov_Moonlight_shiftp1.mid,Piano_Sonata_n14_op27_2mov_Moonlight.mid,1,True
mozart,Symphony_n30_K202_1mov_shiftm1.mid,Symphony_n30_K202_1mov.mid,-1,True
mozart,Symphony_n30_K202_1mov_shiftp1.mid,Symphony_n30_K202_1mov.mid,1,True
mozart,Symphony_n31_K297_2mov_Paris_shiftm1.mid,Symphony_n31_K297_2mov_Paris.mid,-1,True
mozart,Symphony_n31_K297_2mov_Paris_shiftp1.mid,Symphony_n31_K297_2mov_Paris.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No13.mid,2,True
mozart,Piano_Sonata_n18_K570_shiftm1.mid,Piano_Sonata_n18_K570.mid,-1,True
mozart,Piano_Sonata_n18_K570_shiftp1.mid,Piano_Sonata_n18_K570.mid,1,True
chopin,Etude_op10_n07_shiftm2.mid,Etude_op10_n07.mid,-2,True
chopin,Etude_op10_n07_shiftm1.mid,Etude_op10_n07.mid,-1,True
chopin,Etude_op10_n07_shiftp1.mid,Etude_op10_n07.mid,1,True
chopin,Etude_op10_n07_shiftp2.mid,Etude_op10_n07.mid,2,True
chopin,Nocturne_op32_n1_shiftm2.mid,Nocturne_op32_n1.mid,-2,True
chopin,Nocturne_op32_n1_shiftm1.mid,Nocturne_op32_n1.mid,-1,True
chopin,Nocturne_op32_n1_shiftp1.mid,Nocturne_op32_n1.mid,1,True
chopin,Nocturne_op32_n1_shiftp2.mid,Nocturne_op32_n1.mid,2,True
beethoven,Symphony_op125_n9_1mov_Choral_shiftm1.mid,Symphony_op125_n9_1mov_Choral.mid,-1,True
beethoven,Symphony_op125_n9_1mov_Choral_shiftp1.mid,Symphony_op125_n9_1mov_Choral.mid,1,True
beethoven,Symphony_op125_n9_4mov_Choral_shiftm1.mid,Symphony_op125_n9_4mov_Choral.mid,-1,True
beethoven,Symphony_op125_n9_4mov_Choral_shiftp1.mid,Symphony_op125_n9_4mov_Choral.mid,1,True
beethoven,Hess057_Bagatella_shiftm1.mid,Hess057_Bagatella.mid,-1,True
beethoven,Hess057_Bagatella_shiftp1.mid,Hess057_Bagatella.mid,1,True
mozart,Symphony_n25_K183_3mov_shiftm1.mid,Symphony_n25_K183_3mov.mid,-1,True
mozart,Symphony_n25_K183_3mov_shiftp1.mid,Symphony_n25_K183_3mov.mid,1,True
chopin,Prelude_n19_op28_shiftm2.mid,Prelude_n19_op28.mid,-2,True
chopin,Prelude_n19_op28_shiftm1.mid,Prelude_n19_op28.mid,-1,True
chopin,Prelude_n19_op28_shiftp1.mid,Prelude_n19_op28.mid,1,True
chopin,Prelude_n19_op28_shiftp2.mid,Prelude_n19_op28.mid,2,True
chopin,Scherzo_No2_Opus31_shiftm2.mid,Scherzo_No2_Opus31.mid,-2,True
chopin,Scherzo_No2_Opus31_shiftm1.mid,Scherzo_No2_Opus31.mid,-1,True
chopin,Scherzo_No2_Opus31_shiftp1.mid,Scherzo_No2_Opus31.mid,1,True
chopin,Scherzo_No2_Opus31_shiftp2.mid,Scherzo_No2_Opus31.mid,2,True
chopin,Barcarolle_in_F_sharp_Major_shiftm2.mid,Barcarolle_in_F_sharp_Major.mid,-2,True
chopin,Barcarolle_in_F_sharp_Major_shiftm1.mid,Barcarolle_in_F_sharp_Major.mid,-1,True
chopin,Barcarolle_in_F_sharp_Major_shiftp1.mid,Barcarolle_in_F_sharp_Major.mid,1,True
chopin,Barcarolle_in_F_sharp_Major_shiftp2.mid,Barcarolle_in_F_sharp_Major.mid,2,True
chopin,Etude_op10_n06_shiftm2.mid,Etude_op10_n06.mid,-2,True
chopin,Etude_op10_n06_shiftm1.mid,Etude_op10_n06.mid,-1,True
chopin,Etude_op10_n06_shiftp1.mid,Etude_op10_n06.mid,1,True
chopin,Etude_op10_n06_shiftp2.mid,Etude_op10_n06.mid,2,True
mozart,K401_Fuga_in_G_minor_shiftm1.mid,K401_Fuga_in_G_minor.mid,-1,True
mozart,K401_Fuga_in_G_minor_shiftp1.mid,K401_Fuga_in_G_minor.mid,1,True
mozart,K333_Piano_Sonata_n13_2mov_shiftm1.mid,K333_Piano_Sonata_n13_2mov.mid,-1,True
mozart,K333_Piano_Sonata_n13_2mov_shiftp1.mid,K333_Piano_Sonata_n13_2mov.mid,1,True
mozart,K521_Piano_Sonata_4_Hands_shiftm1.mid,K521_Piano_Sonata_4_Hands.mid,-1,True
mozart,K521_Piano_Sonata_4_Hands_shiftp1.mid,K521_Piano_Sonata_4_Hands.mid,1,True
beethoven,Piano_Concerto_n2_op19_2mov_shiftm1.mid,Piano_Concerto_n2_op19_2mov.mid,-1,True
beethoven,Piano_Concerto_n2_op19_2mov_shiftp1.mid,Piano_Concerto_n2_op19_2mov.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No2.mid,2,True
beethoven,op077_Fantaisie_shiftm1.mid,op077_Fantaisie.mid,-1,True
beethoven,op077_Fantaisie_shiftp1.mid,op077_Fantaisie.mid,1,True
beethoven,Symphony_n2_op36_4mov_shiftm1.mid,Symphony_n2_op36_4mov.mid,-1,True
beethoven,Symphony_n2_op36_4mov_shiftp1.mid,Symphony_n2_op36_4mov.mid,1,True
mozart,Early_Pieces_n10_Air_shiftm1.mid,Early_Pieces_n10_Air.mid,-1,True
mozart,Early_Pieces_n10_Air_shiftp1.mid,Early_Pieces_n10_Air.mid,1,True
beethoven,Piano_Concerto_No5Mov1_shiftm1.mid,Piano_Concerto_No5Mov1.mid,-1,True
beethoven,Piano_Concerto_No5Mov1_shiftp1.mid,Piano_Concerto_No5Mov1.mid,1,True
mozart,Symphony_n36_K425_1mov_Linz_shiftm1.mid,Symphony_n36_K425_1mov_Linz.mid,-1,True
mozart,Symphony_n36_K425_1mov_Linz_shiftp1.mid,Symphony_n36_K425_1mov_Linz.mid,1,True
mozart,K309_Piano_Sonata_n10_1mov_shiftm1.mid,K309_Piano_Sonata_n10_1mov.mid,-1,True
mozart,K309_Piano_Sonata_n10_1mov_shiftp1.mid,K309_Piano_Sonata_n10_1mov.mid,1,True
mozart,Contradance_n2_shiftm1.mid,Contradance_n2.mid,-1,True
mozart,Contradance_n2_shiftp1.mid,Contradance_n2.mid,1,True
chopin,Sonata_op35_n3_shiftm2.mid,Sonata_op35_n3.mid,-2,True
chopin,Sonata_op35_n3_shiftm1.mid,Sonata_op35_n3.mid,-1,True
chopin,Sonata_op35_n3_shiftp1.mid,Sonata_op35_n3.mid,1,True
chopin,Sonata_op35_n3_shiftp2.mid,Sonata_op35_n3.mid,2,True
chopin,Prelude_n15_op28_Raindrop_shiftm2.mid,Prelude_n15_op28_Raindrop.mid,-2,True
chopin,Prelude_n15_op28_Raindrop_shiftm1.mid,Prelude_n15_op28_Raindrop.mid,-1,True
chopin,Prelude_n15_op28_Raindrop_shiftp1.mid,Prelude_n15_op28_Raindrop.mid,1,True
chopin,Prelude_n15_op28_Raindrop_shiftp2.mid,Prelude_n15_op28_Raindrop.mid,2,True
mozart,K279_Piano_sonata_n01_2mov_shiftm1.mid,K279_Piano_sonata_n01_2mov.mid,-1,True
mozart,K279_Piano_sonata_n01_2mov_shiftp1.mid,K279_Piano_sonata_n01_2mov.mid,1,True
mozart,K545_Piano_Sonata_shiftm1.mid,K545_Piano_Sonata.mid,-1,True
mozart,K545_Piano_Sonata_shiftp1.mid,K545_Piano_Sonata.mid,1,True
chopin,Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame_shiftm2.mid,Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame.mid,-2,True
chopin,Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame_shiftm1.mid,Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame.mid,-1,True
chopin,Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame_shiftp1.mid,Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame.mid,1,True
chopin,Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame_shiftp2.mid,Prelude_n17_op28_Scene_On_the_Place_of_Notre_Dame.mid,2,True
chopin,Piano_Concerto_n1_op11_2mov_shiftm2.mid,Piano_Concerto_n1_op11_2mov.mid,-2,True
chopin,Piano_Concerto_n1_op11_2mov_shiftm1.mid,Piano_Concerto_n1_op11_2mov.mid,-1,True
chopin,Piano_Concerto_n1_op11_2mov_shiftp1.mid,Piano_Concerto_n1_op11_2mov.mid,1,True
chopin,Piano_Concerto_n1_op11_2mov_shiftp2.mid,Piano_Concerto_n1_op11_2mov.mid,2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No16.mid,2,True
beethoven,Sonatina_op33_4mov_shiftm1.mid,Sonatina_op33_4mov.mid,-1,True
beethoven,Sonatina_op33_4mov_shiftp1.mid,Sonatina_op33_4mov.mid,1,True
beethoven,WoO060_Mouvement_Pour_Piano_shiftm1.mid,WoO060_Mouvement_Pour_Piano.mid,-1,True
beethoven,WoO060_Mouvement_Pour_Piano_shiftp1.mid,WoO060_Mouvement_Pour_Piano.mid,1,True
chopin,Etude_op10_n12_Revolutionary_shiftm2.mid,Etude_op10_n12_Revolutionary.mid,-2,True
chopin,Etude_op10_n12_Revolutionary_shiftm1.mid,Etude_op10_n12_Revolutionary.mid,-1,True
chopin,Etude_op10_n12_Revolutionary_shiftp1.mid,Etude_op10_n12_Revolutionary.mid,1,True
chopin,Etude_op10_n12_Revolutionary_shiftp2.mid,Etude_op10_n12_Revolutionary.mid,2,True
beethoven,Piano_Sonata_No27__3rd_mov_shiftm1.mid,Piano_Sonata_No27__3rd_mov.mid,-1,True
beethoven,Piano_Sonata_No27__3rd_mov_shiftp1.mid,Piano_Sonata_No27__3rd_mov.mid,1,True
mozart,K05_Minuet_for_Harpsichord_shiftm1.mid,K05_Minuet_for_Harpsichord.mid,-1,True
mozart,K05_Minuet_for_Harpsichord_shiftp1.mid,K05_Minuet_for_Harpsichord.mid,1,True
beethoven,Bagatella_op33_n1_shiftm1.mid,Bagatella_op33_n1.mid,-1,True
beethoven,Bagatella_op33_n1_shiftp1.mid,Bagatella_op33_n1.mid,1,True
beethoven,WoO086_Scotish_shiftm1.mid,WoO086_Scotish.mid,-1,True
beethoven,WoO086_Scotish_shiftp1.mid,WoO086_Scotish.mid,1,True
mozart,K393_Solfeggi_n2_shiftm1.mid,K393_Solfeggi_n2.mid,-1,True
mozart,K393_Solfeggi_n2_shiftp1.mid,K393_Solfeggi_n2.mid,1,True
beethoven,Symphony_n1_4mov_shiftm1.mid,Symphony_n1_4mov.mid,-1,True
beethoven,Symphony_n1_4mov_shiftp1.mid,Symphony_n1_4mov.mid,1,True
beethoven,Piano_Sonata_n27_shiftm1.mid,Piano_Sonata_n27.mid,-1,True
beethoven,Piano_Sonata_n27_shiftp1.mid,Piano_Sonata_n27.mid,1,True
mozart,Early_Pieces_n5_Country_Dance_shiftm1.mid,Early_Pieces_n5_Country_Dance.mid,-1,True
mozart,Early_Pieces_n5_Country_Dance_shiftp1.mid,Early_Pieces_n5_Country_Dance.mid,1,True
beethoven,Symphony_op93_n8_4mov_shiftm1.mid,Symphony_op93_n8_4mov.mid,-1,True
beethoven,Symphony_op93_n8_4mov_shiftp1.mid,Symphony_op93_n8_4mov.mid,1,True
beethoven,Piano_Sonata_n30_shiftm1.mid,Piano_Sonata_n30.mid,-1,True
beethoven,Piano_Sonata_n30_shiftp1.mid,Piano_Sonata_n30.mid,1,True
beethoven,Sonata_Opus111_C_minor_No1_shiftm1.mid,Sonata_Opus111_C_minor_No1.mid,-1,True
beethoven,Sonata_Opus111_C_minor_No1_shiftp1.mid,Sonata_Opus111_C_minor_No1.mid,1,True
beethoven,String_Quartet_n16_op135_3mov_shiftm1.mid,String_Quartet_n16_op135_3mov.mid,-1,True
beethoven,String_Quartet_n16_op135_3mov_shiftp1.mid,String_Quartet_n16_op135_3mov.mid,1,True
beethoven,Symphony_n5_op67_1mov_shiftm1.mid,Symphony_n5_op67_1mov.mid,-1,True
beethoven,Symphony_n5_op67_1mov_shiftp1.mid,Symphony_n5_op67_1mov.mid,1,True
chopin,Nocturne_op15_n2_shiftm2.mid,Nocturne_op15_n2.mid,-2,True
chopin,Nocturne_op15_n2_shiftm1.mid,Nocturne_op15_n2.mid,-1,True
chopin,Nocturne_op15_n2_shiftp1.mid,Nocturne_op15_n2.mid,1,True
chopin,Nocturne_op15_n2_shiftp2.mid,Nocturne_op15_n2.mid,2,True
mozart,Adagio_in_B_flat_shiftm1.mid,Adagio_in_B_flat.mid,-1,True
mozart,Adagio_in_B_flat_shiftp1.mid,Adagio_in_B_flat.mid,1,True
mozart,K314_Flute_Concerto_n2_3mov_shiftm1.mid,K314_Flute_Concerto_n2_3mov.mid,-1,True
mozart,K314_Flute_Concerto_n2_3mov_shiftp1.mid,K314_Flute_Concerto_n2_3mov.mid,1,True
mozart,Symphony_n35_K385_1mov_Haffner_shiftm1.mid,Symphony_n35_K385_1mov_Haffner.mid,-1,True
mozart,Symphony_n35_K385_1mov_Haffner_shiftp1.mid,Symphony_n35_K385_1mov_Haffner.mid,1,True
mozart,K333_Piano_Sonata_n13_3mov_shiftm1.mid,K333_Piano_Sonata_n13_3mov.mid,-1,True
mozart,K333_Piano_Sonata_n13_3mov_shiftp1.mid,K333_Piano_Sonata_n13_3mov.mid,1,True
chopin,Impromptu_n3_op51_shiftm2.mid,Impromptu_n3_op51.mid,-2,True
chopin,Impromptu_n3_op51_shiftm1.mid,Impromptu_n3_op51.mid,-1,True
chopin,Impromptu_n3_op51_shiftp1.mid,Impromptu_n3_op51.mid,1,True
chopin,Impromptu_n3_op51_shiftp2.mid,Impromptu_n3_op51.mid,2,True
mozart,Piano_Sonata_n19_K576_shiftm1.mid,Piano_Sonata_n19_K576.mid,-1,True
mozart,Piano_Sonata_n19_K576_shiftp1.mid,Piano_Sonata_n19_K576.mid,1,True
chopin,Etude_op10_n01_shiftm2.mid,Etude_op10_n01.mid,-2,True
chopin,Etude_op10_n01_shiftm1.mid,Etude_op10_n01.mid,-1,True
chopin,Etude_op10_n01_shiftp1.mid,Etude_op10_n01.mid,1,True
chopin,Etude_op10_n01_shiftp2.mid,Etude_op10_n01.mid,2,True
beethoven,Sketch_for_Piano_Allegretto_shiftm1.mid,Sketch_for_Piano_Allegretto.mid,-1,True
beethoven,Sketch_for_Piano_Allegretto_shiftp1.mid,Sketch_for_Piano_Allegretto.mid,1,True
chopin,Nocturne_op33_n2_shiftm2.mid,Nocturne_op33_n2.mid,-2,True
chopin,Nocturne_op33_n2_shiftm1.mid,Nocturne_op33_n2.mid,-1,True
chopin,Nocturne_op33_n2_shiftp1.mid,Nocturne_op33_n2.mid,1,True
chopin,Nocturne_op33_n2_shiftp2.mid,Nocturne_op33_n2.mid,2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No9.mid,2,True
beethoven,Hess074_Bagatella_shiftm1.mid,Hess074_Bagatella.mid,-1,True
beethoven,Hess074_Bagatella_shiftp1.mid,Hess074_Bagatella.mid,1,True
beethoven,Piano_Concerto_n5_op73_1mov_Emperor_shiftm1.mid,Piano_Concerto_n5_op73_1mov_Emperor.mid,-1,True
beethoven,Piano_Concerto_n5_op73_1mov_Emperor_shiftp1.mid,Piano_Concerto_n5_op73_1mov_Emperor.mid,1,True
mozart,Symphony_n22_K162_1mov_shiftm1.mid,Symphony_n22_K162_1mov.mid,-1,True
mozart,Symphony_n22_K162_1mov_shiftp1.mid,Symphony_n22_K162_1mov.mid,1,True
chopin,Etude_op25_n07_shiftm2.mid,Etude_op25_n07.mid,-2,True
chopin,Etude_op25_n07_shiftm1.mid,Etude_op25_n07.mid,-1,True
chopin,Etude_op25_n07_shiftp1.mid,Etude_op25_n07.mid,1,True
chopin,Etude_op25_n07_shiftp2.mid,Etude_op25_n07.mid,2,True
beethoven,Piano_Sonata_n17_Tempestat_shiftm1.mid,Piano_Sonata_n17_Tempestat.mid,-1,True
beethoven,Piano_Sonata_n17_Tempestat_shiftp1.mid,Piano_Sonata_n17_Tempestat.mid,1,True
mozart,Symphony_n39_K543_1mov_shiftm1.mid,Symphony_n39_K543_1mov.mid,-1,True
mozart,Symphony_n39_K543_1mov_shiftp1.mid,Symphony_n39_K543_1mov.mid,1,True
beethoven,WoO061_Mouvement_Pour_Piano_shiftm1.mid,WoO061_Mouvement_Pour_Piano.mid,-1,True
beethoven,WoO061_Mouvement_Pour_Piano_shiftp1.mid,WoO061_Mouvement_Pour_Piano.mid,1,True
chopin,Prelude_n04_op28_Suffocation_shiftm2.mid,Prelude_n04_op28_Suffocation.mid,-2,True
chopin,Prelude_n04_op28_Suffocation_shiftm1.mid,Prelude_n04_op28_Suffocation.mid,-1,True
chopin,Prelude_n04_op28_Suffocation_shiftp1.mid,Prelude_n04_op28_Suffocation.mid,1,True
chopin,Prelude_n04_op28_Suffocation_shiftp2.mid,Prelude_n04_op28_Suffocation.mid,2,True
mozart,Piano_Concerto_n23_K488_3mov_shiftm1.mid,Piano_Concerto_n23_K488_3mov.mid,-1,True
mozart,Piano_Concerto_n23_K488_3mov_shiftp1.mid,Piano_Concerto_n23_K488_3mov.mid,1,True
mozart,Piano_Sonata_n06_K284_shiftm1.mid,Piano_Sonata_n06_K284.mid,-1,True
mozart,Piano_Sonata_n06_K284_shiftp1.mid,Piano_Sonata_n06_K284.mid,1,True
beethoven,WoO049_Rondo_shiftm1.mid,WoO049_Rondo.mid,-1,True
beethoven,WoO049_Rondo_shiftp1.mid,WoO049_Rondo.mid,1,True
mozart,Symphony_n36_K425_2mov_Linz_shiftm1.mid,Symphony_n36_K425_2mov_Linz.mid,-1,True
mozart,Symphony_n36_K425_2mov_Linz_shiftp1.mid,Symphony_n36_K425_2mov_Linz.mid,1,True
beethoven,Lieder_op48_n6_Busslied_shiftm1.mid,Lieder_op48_n6_Busslied.mid,-1,True
beethoven,Lieder_op48_n6_Busslied_shiftp1.mid,Lieder_op48_n6_Busslied.mid,1,True
mozart,K398_Piano_Variations_Salve_Tu_Domine_shiftm1.mid,K398_Piano_Variations_Salve_Tu_Domine.mid,-1,True
mozart,K398_Piano_Variations_Salve_Tu_Domine_shiftp1.mid,K398_Piano_Variations_Salve_Tu_Domine.mid,1,True
beethoven,String_Quartet_n2_op18_n2_1mov_shiftm1.mid,String_Quartet_n2_op18_n2_1mov.mid,-1,True
beethoven,String_Quartet_n2_op18_n2_1mov_shiftp1.mid,String_Quartet_n2_op18_n2_1mov.mid,1,True
mozart,K280_Piano_sonata_n02_1mov_shiftm1.mid,K280_Piano_sonata_n02_1mov.mid,-1,True
mozart,K280_Piano_sonata_n02_1mov_shiftp1.mid,K280_Piano_sonata_n02_1mov.mid,1,True
mozart,Symphony_n40_K550_3mov_shiftm1.mid,Symphony_n40_K550_3mov.mid,-1,True
mozart,Symphony_n40_K550_3mov_shiftp1.mid,Symphony_n40_K550_3mov.mid,1,True
mozart,Piano_Sonata_n11_K331_shiftm1.mid,Piano_Sonata_n11_K331.mid,-1,True
mozart,Piano_Sonata_n11_K331_shiftp1.mid,Piano_Sonata_n11_K331.mid,1,True
chopin,Prelude_n22_op28_Impatience_shiftm2.mid,Prelude_n22_op28_Impatience.mid,-2,True
chopin,Prelude_n22_op28_Impatience_shiftm1.mid,Prelude_n22_op28_Impatience.mid,-1,True
chopin,Prelude_n22_op28_Impatience_shiftp1.mid,Prelude_n22_op28_Impatience.mid,1,True
chopin,Prelude_n22_op28_Impatience_shiftp2.mid,Prelude_n22_op28_Impatience.mid,2,True
mozart,K361_Serenade_n10_3mov_shiftm1.mid,K361_Serenade_n10_3mov.mid,-1,True
mozart,K361_Serenade_n10_3mov_shiftp1.mid,K361_Serenade_n10_3mov.mid,1,True
mozart,K622_Clarinet_Concerto_3mov_shiftm1.mid,K622_Clarinet_Concerto_3mov.mid,-1,True
mozart,K622_Clarinet_Concerto_3mov_shiftp1.mid,K622_Clarinet_Concerto_3mov.mid,1,True
beethoven,Piano_Concerto_n2_op19_3mov_shiftm1.mid,Piano_Concerto_n2_op19_3mov.mid,-1,True
beethoven,Piano_Concerto_n2_op19_3mov_shiftp1.mid,Piano_Concerto_n2_op19_3mov.mid,1,True
mozart,Early_Pieces_n6_Llittle_minuet_shiftm1.mid,Early_Pieces_n6_Llittle_minuet.mid,-1,True
mozart,Early_Pieces_n6_Llittle_minuet_shiftp1.mid,Early_Pieces_n6_Llittle_minuet.mid,1,True
mozart,Piano_Concerto_n16_K451_3mov_shiftm1.mid,Piano_Concerto_n16_K451_3mov.mid,-1,True
mozart,Piano_Concerto_n16_K451_3mov_shiftp1.mid,Piano_Concerto_n16_K451_3mov.mid,1,True
mozart,K279_Piano_sonata_n01_3mov_shiftm1.mid,K279_Piano_sonata_n01_3mov.mid,-1,True
mozart,K279_Piano_sonata_n01_3mov_shiftp1.mid,K279_Piano_sonata_n01_3mov.mid,1,True
beethoven,Piano_Sonata_n21_1mov_Waldstein_shiftm1.mid,Piano_Sonata_n21_1mov_Waldstein.mid,-1,True
beethoven,Piano_Sonata_n21_1mov_Waldstein_shiftp1.mid,Piano_Sonata_n21_1mov_Waldstein.mid,1,True
mozart,K546_Adagio__Fugue_for_Strings_shiftm1.mid,K546_Adagio__Fugue_for_Strings.mid,-1,True
mozart,K546_Adagio__Fugue_for_Strings_shiftp1.mid,K546_Adagio__Fugue_for_Strings.mid,1,True
mozart,K626_Requiem_12_agnus_dei_shiftm1.mid,K626_Requiem_12_agnus_dei.mid,-1,True
mozart,K626_Requiem_12_agnus_dei_shiftp1.mid,K626_Requiem_12_agnus_dei.mid,1,True
mozart,Piano_Concerto_n18_K456_3mov_Paradis_shiftm1.mid,Piano_Concerto_n18_K456_3mov_Paradis.mid,-1,True
mozart,Piano_Concerto_n18_K456_3mov_Paradis_shiftp1.mid,Piano_Concerto_n18_K456_3mov_Paradis.mid,1,True
chopin,Revolutionary_shiftm2.mid,Revolutionary.mid,-2,True
chopin,Revolutionary_shiftm1.mid,Revolutionary.mid,-1,True
chopin,Revolutionary_shiftp1.mid,Revolutionary.mid,1,True
chopin,Revolutionary_shiftp2.mid,Revolutionary.mid,2,True
chopin,Nocturne_No1_Opus62_shiftm2.mid,Nocturne_No1_Opus62.mid,-2,True
chopin,Nocturne_No1_Opus62_shiftm1.mid,Nocturne_No1_Opus62.mid,-1,True
chopin,Nocturne_No1_Opus62_shiftp1.mid,Nocturne_No1_Opus62.mid,1,True
chopin,Nocturne_No1_Opus62_shiftp2.mid,Nocturne_No1_Opus62.mid,2,True
beethoven,32_Variations_on_a_theme_shiftm1.mid,32_Variations_on_a_theme.mid,-1,True
beethoven,32_Variations_on_a_theme_shiftp1.mid,32_Variations_on_a_theme.mid,1,True
beethoven,Piano_sonata_n26_Les_Adieux_shiftm1.mid,Piano_sonata_n26_Les_Adieux.mid,-1,True
beethoven,Piano_sonata_n26_Les_Adieux_shiftp1.mid,Piano_sonata_n26_Les_Adieux.mid,1,True
chopin,Etude_No7_in_C_Major_Opus10_No7_shiftm2.mid,Etude_No7_in_C_Major_Opus10_No7.mid,-2,True
chopin,Etude_No7_in_C_Major_Opus10_No7_shiftm1.mid,Etude_No7_in_C_Major_Opus10_No7.mid,-1,True
chopin,Etude_No7_in_C_Major_Opus10_No7_shiftp1.mid,Etude_No7_in_C_Major_Opus10_No7.mid,1,True
chopin,Etude_No7_in_C_Major_Opus10_No7_shiftp2.mid,Etude_No7_in_C_Major_Opus10_No7.mid,2,True
beethoven,Piano_Sonata_n07_shiftm1.mid,Piano_Sonata_n07.mid,-1,True
beethoven,Piano_Sonata_n07_shiftp1.mid,Piano_Sonata_n07.mid,1,True
mozart,K381_Piano_Sonata_4_Hands_shiftm1.mid,K381_Piano_Sonata_4_Hands.mid,-1,True
mozart,K381_Piano_Sonata_4_Hands_shiftp1.mid,K381_Piano_Sonata_4_Hands.mid,1,True
mozart,K497_Piano_Sonata_4_Hands_shiftm1.mid,K497_Piano_Sonata_4_Hands.mid,-1,True
mozart,K497_Piano_Sonata_4_Hands_shiftp1.mid,K497_Piano_Sonata_4_Hands.mid,1,True
